order_id,customer_id,order_date,order_status,payment_method,shipping_method,shipping_cost,tax_amount,discount_amount,total_amount,created_at,updated_at
14562,2541,2025-07-26 09:50:18,Completed,PayPal,Standard,13.86,201.25,36.13,2694.64,2025-07-26 09:50:18,2025-07-26 09:50:18
14563,593,2025-03-12 01:40:12,Completed,Credit Card,Express,13.19,76.3,0.0,1043.2,2025-03-12 01:40:12,2025-03-12 01:40:12
14564,2182,2025-06-19 09:42:30,Completed,Gift Card,Express,5.91,65.45,0.0,889.52,2025-06-19 09:42:30,2025-06-19 09:42:30
14565,4264,2025-04-29 10:32:02,Pending,Debit Card,Standard,9.21,423.63,0.0,5728.26,2025-04-29 10:32:02,2025-04-29 10:32:02
14566,139,2025-06-16 14:05:57,Completed,Debit Card,Next Day,11.33,71.64,0.0,978.43,2025-06-16 14:05:57,2025-06-16 14:05:57
14567,646,2026-01-17 12:33:25,Completed,PayPal,Standard,16.77,278.74,0.0,3779.8,2026-01-17 12:33:25,2026-01-17 12:33:25
14568,1307,2026-02-01 13:37:03,Returned,PayPal,Next Day,11.55,302.67,0.0,4097.62,2026-02-01 13:37:03,2026-02-01 13:37:03
14569,3760,2025-11-24 22:24:29,Pending,Credit Card,Express,14.6,138.84,0.0,1888.95,2025-11-24 22:24:29,2025-11-24 22:24:29
14570,1829,2025-05-29 00:53:40,Completed,Credit Card,Standard,13.74,244.5,0.0,3314.44,2025-05-29 00:53:40,2025-05-29 00:53:40
14571,3540,2025-03-17 07:47:08,Completed,Credit Card,Standard,4.6,456.44,0.0,6166.58,2025-03-17 07:47:08,2025-03-17 07:47:08
14572,1098,2025-02-18 09:27:02,Completed,Gift Card,Next Day,18.11,57.42,0.0,793.29,2025-02-18 09:27:02,2025-02-18 09:27:02
14573,4585,2025-08-18 14:40:43,Completed,Gift Card,Standard,22.71,201.99,1.94,2747.59,2025-08-18 14:40:43,2025-08-18 14:40:43
14574,4537,2026-01-18 00:58:04,Cancelled,PayPal,Express,9.87,350.31,24.16,4714.85,2026-01-18 00:58:04,2026-01-18 00:58:04
14575,1846,2026-01-05 01:04:08,Completed,Credit Card,Express,1.23,193.35,0.0,2611.47,2026-01-05 01:04:08,2026-01-05 01:04:08
14576,2908,2025-05-17 11:55:54,Pending,Credit Card,Next Day,2.22,409.88,45.02,5490.64,2025-05-17 11:55:54,2025-05-17 11:55:54
14577,3113,2025-06-22 13:06:05,Completed,PayPal,Standard,12.59,221.13,0.0,2997.81,2025-06-22 13:06:05,2025-06-22 13:06:05
14578,4814,2025-06-27 12:37:36,Completed,PayPal,Next Day,18.4,35.82,0.0,501.99,2025-06-27 12:37:36,2025-06-27 12:37:36
14579,4011,2025-10-30 15:40:47,Pending,Debit Card,Express,13.9,391.86,0.0,5304.0,2025-10-30 15:40:47,2025-10-30 15:40:47
14580,3023,2025-07-19 15:04:05,Pending,Credit Card,Express,13.07,229.52,0.0,3111.56,2025-07-19 15:04:05,2025-07-19 15:04:05
14581,3050,2025-05-06 07:38:29,Cancelled,Gift Card,Next Day,9.78,113.35,0.0,1540.01,2025-05-06 07:38:29,2025-05-06 07:38:29
14582,4208,2025-12-16 13:36:09,Completed,Debit Card,Next Day,22.27,28.46,0.0,406.43,2025-12-16 13:36:09,2025-12-16 13:36:09
14583,241,2025-07-04 06:16:40,Completed,PayPal,Standard,23.79,109.18,19.37,1478.3,2025-07-04 06:16:40,2025-07-04 06:16:40
14584,481,2025-02-26 02:52:25,Completed,Credit Card,Next Day,17.44,224.41,0.0,3046.92,2025-02-26 02:52:25,2025-02-26 02:52:25
14585,1873,2025-10-28 13:17:31,Completed,PayPal,Next Day,12.09,60.57,0.0,829.76,2025-10-28 13:17:31,2025-10-28 13:17:31
14586,3136,2025-12-23 20:19:59,Completed,PayPal,Express,22.3,630.63,0.0,8535.76,2025-12-23 20:19:59,2025-12-23 20:19:59
14587,2254,2025-05-12 20:26:28,Completed,PayPal,Next Day,18.44,214.12,0.0,2909.05,2025-05-12 20:26:28,2025-05-12 20:26:28
14588,4635,2025-10-20 18:25:00,Completed,Debit Card,Express,18.08,433.29,0.0,5867.5,2025-10-20 18:25:00,2025-10-20 18:25:00
14589,2154,2025-03-24 09:51:10,Completed,PayPal,Express,12.93,70.26,0.0,961.43,2025-03-24 09:51:10,2025-03-24 09:51:10
14590,3886,2025-06-13 12:21:59,Completed,PayPal,Standard,21.43,347.08,23.67,4683.31,2025-06-13 12:21:59,2025-06-13 12:21:59
14591,4361,2025-07-27 10:29:04,Completed,Gift Card,Standard,3.88,138.85,0.0,1878.31,2025-07-27 10:29:04,2025-07-27 10:29:04
14592,2233,2025-09-07 15:43:08,Completed,Debit Card,Next Day,9.04,226.72,0.0,3069.81,2025-09-07 15:43:08,2025-09-07 15:43:08
14593,3549,2025-02-25 00:44:49,Completed,Credit Card,Standard,3.23,60.29,0.0,817.14,2025-02-25 00:44:49,2025-02-25 00:44:49
14594,673,2025-05-12 00:33:50,Completed,Debit Card,Next Day,2.48,435.8,0.0,5885.83,2025-05-12 00:33:50,2025-05-12 00:33:50
14595,2958,2025-09-21 00:03:30,Completed,Credit Card,Standard,11.34,368.05,2.17,4977.84,2025-09-21 00:03:30,2025-09-21 00:03:30
14596,816,2025-07-25 21:12:31,Completed,Debit Card,Standard,5.16,107.1,0.0,1450.98,2025-07-25 21:12:31,2025-07-25 21:12:31
14597,1678,2025-10-19 03:02:01,Completed,Debit Card,Express,0.28,498.47,0.0,6729.64,2025-10-19 03:02:01,2025-10-19 03:02:01
14598,3874,2025-07-19 14:55:24,Completed,Credit Card,Express,1.42,39.16,0.0,530.08,2025-07-19 14:55:24,2025-07-19 14:55:24
14599,1510,2025-04-24 09:01:05,Completed,Debit Card,Express,19.93,40.7,0.0,569.43,2025-04-24 09:01:05,2025-04-24 09:01:05
14600,4309,2025-02-15 04:21:22,Completed,PayPal,Standard,15.33,147.75,30.79,1979.21,2025-02-15 04:21:22,2025-02-15 04:21:22
14601,2672,2025-05-30 05:02:48,Completed,Debit Card,Next Day,19.94,210.31,0.0,2859.14,2025-05-30 05:02:48,2025-05-30 05:02:48
14602,4573,2025-11-22 01:34:50,Completed,Debit Card,Express,17.12,179.29,0.0,2437.54,2025-11-22 01:34:50,2025-11-22 01:34:50
14603,925,2025-11-03 02:59:58,Completed,Gift Card,Express,18.19,331.65,0.0,4495.5,2025-11-03 02:59:58,2025-11-03 02:59:58
14604,606,2025-05-12 17:30:27,Pending,Gift Card,Standard,4.18,207.44,43.78,2760.86,2025-05-12 17:30:27,2025-05-12 17:30:27
14605,2593,2025-04-03 05:26:17,Completed,Credit Card,Next Day,7.81,548.47,0.0,7412.1,2025-04-03 05:26:17,2025-04-03 05:26:17
14606,1846,2025-05-11 10:09:00,Returned,PayPal,Express,14.55,217.74,43.02,2911.03,2025-05-11 10:09:00,2025-05-11 10:09:00
14607,4358,2025-11-22 07:26:47,Completed,Gift Card,Express,6.49,112.73,26.32,1502.08,2025-11-22 07:26:47,2025-11-22 07:26:47
14608,3991,2025-03-05 04:22:08,Completed,Debit Card,Standard,16.71,133.25,33.37,1782.16,2025-03-05 04:22:08,2025-03-05 04:22:08
14609,458,2025-05-30 07:31:51,Completed,Gift Card,Express,2.45,428.61,0.0,5788.66,2025-05-30 07:31:51,2025-05-30 07:31:51
14610,1080,2025-05-22 17:50:59,Completed,PayPal,Next Day,17.01,95.42,49.9,1255.29,2025-05-22 17:50:59,2025-05-22 17:50:59
14611,1897,2025-09-05 17:49:02,Cancelled,Gift Card,Express,15.83,130.32,0.0,1775.13,2025-09-05 17:49:02,2025-09-05 17:49:02
14612,1396,2025-10-25 21:04:36,Completed,PayPal,Standard,5.14,226.36,0.0,3061.02,2025-10-25 21:04:36,2025-10-25 21:04:36
14613,4147,2025-08-08 10:06:53,Pending,Credit Card,Express,6.54,314.56,0.0,4253.13,2025-08-08 10:06:53,2025-08-08 10:06:53
14614,4959,2025-08-26 00:08:10,Completed,Debit Card,Standard,22.12,463.09,5.51,6268.35,2025-08-26 00:08:10,2025-08-26 00:08:10
14615,4817,2025-12-07 20:17:35,Pending,Credit Card,Next Day,2.51,340.09,0.0,4593.68,2025-12-07 20:17:35,2025-12-07 20:17:35
14616,2129,2025-06-02 21:11:22,Cancelled,Debit Card,Standard,1.96,68.02,0.0,920.2,2025-06-02 21:11:22,2025-06-02 21:11:22
14617,2061,2025-08-01 10:11:21,Completed,Gift Card,Next Day,10.25,372.73,0.0,5042.16,2025-08-01 10:11:21,2025-08-01 10:11:21
14618,2775,2025-09-26 17:06:21,Cancelled,Credit Card,Standard,19.42,572.79,0.0,7752.1,2025-09-26 17:06:21,2025-09-26 17:06:21
14619,179,2025-11-01 14:16:34,Completed,Gift Card,Express,18.61,240.49,0.0,3265.26,2025-11-01 14:16:34,2025-11-01 14:16:34
14620,2899,2025-05-31 12:10:38,Pending,Gift Card,Express,8.4,64.15,0.0,874.4,2025-05-31 12:10:38,2025-05-31 12:10:38
14621,101,2025-04-30 16:11:45,Completed,Credit Card,Next Day,20.3,229.35,0.55,3115.96,2025-04-30 16:11:45,2025-04-30 16:11:45
14622,4616,2025-12-23 09:34:49,Completed,Debit Card,Express,15.95,8.55,0.0,131.32,2025-12-23 09:34:49,2025-12-23 09:34:49
14623,3260,2025-08-15 16:49:21,Completed,Credit Card,Standard,2.66,442.74,16.76,5962.91,2025-08-15 16:49:21,2025-08-15 16:49:21
14624,1225,2025-08-11 03:32:37,Pending,Debit Card,Standard,15.4,32.49,0.0,454.01,2025-08-11 03:32:37,2025-08-11 03:32:37
14625,988,2025-06-24 10:12:08,Pending,Gift Card,Express,16.78,73.78,31.24,981.51,2025-06-24 10:12:08,2025-06-24 10:12:08
14626,3392,2025-08-12 05:37:28,Cancelled,Credit Card,Next Day,21.13,276.26,0.0,3750.66,2025-08-12 05:37:28,2025-08-12 05:37:28
14627,1250,2025-03-23 17:51:47,Completed,PayPal,Express,21.63,338.96,0.0,4597.58,2025-03-23 17:51:47,2025-03-23 17:51:47
14628,4976,2025-06-18 17:10:00,Completed,PayPal,Standard,4.66,348.81,0.0,4713.6,2025-06-18 17:10:00,2025-06-18 17:10:00
14629,4284,2025-04-02 10:24:37,Pending,Credit Card,Standard,1.18,174.26,0.0,2353.63,2025-04-02 10:24:37,2025-04-02 10:24:37
14630,909,2026-01-08 19:42:37,Completed,Debit Card,Standard,15.39,68.52,0.0,940.39,2026-01-08 19:42:37,2026-01-08 19:42:37
14631,372,2025-10-25 14:25:48,Completed,Gift Card,Standard,5.29,68.42,0.0,928.97,2025-10-25 14:25:48,2025-10-25 14:25:48
14632,536,2025-12-30 06:19:58,Completed,Gift Card,Express,24.46,233.11,0.0,3171.49,2025-12-30 06:19:58,2025-12-30 06:19:58
14633,2687,2025-07-27 02:14:43,Completed,Debit Card,Express,6.01,78.1,0.0,1060.33,2025-07-27 02:14:43,2025-07-27 02:14:43
14634,1502,2025-06-26 05:35:41,Cancelled,Gift Card,Express,3.49,328.17,0.0,4433.74,2025-06-26 05:35:41,2025-06-26 05:35:41
14635,2897,2025-05-06 20:14:33,Completed,PayPal,Standard,18.73,208.99,32.78,2807.36,2025-05-06 20:14:33,2025-05-06 20:14:33
14636,4407,2025-02-02 22:24:57,Completed,Gift Card,Express,1.87,3.27,0.0,46.03,2025-02-02 22:24:57,2025-02-02 22:24:57
14637,3864,2025-07-02 18:47:09,Completed,PayPal,Standard,1.7,337.44,0.0,4557.19,2025-07-02 18:47:09,2025-07-02 18:47:09
14638,4193,2025-08-28 23:45:02,Completed,Debit Card,Express,12.09,90.0,1.28,1225.8,2025-08-28 23:45:02,2025-08-28 23:45:02
14639,3586,2025-12-14 09:02:27,Pending,Debit Card,Next Day,5.55,22.07,0.0,303.5,2025-12-14 09:02:27,2025-12-14 09:02:27
14640,988,2025-05-19 21:03:51,Completed,Gift Card,Standard,13.09,110.3,0.0,1502.17,2025-05-19 21:03:51,2025-05-19 21:03:51
14641,3394,2025-02-18 23:25:29,Pending,Credit Card,Next Day,2.1,157.35,0.0,2126.27,2025-02-18 23:25:29,2025-02-18 23:25:29
14642,3267,2025-06-11 12:03:51,Completed,Credit Card,Express,20.0,306.48,0.0,4157.5,2025-06-11 12:03:51,2025-06-11 12:03:51
14643,4487,2026-01-26 03:56:18,Completed,PayPal,Express,2.09,26.53,0.0,360.25,2026-01-26 03:56:18,2026-01-26 03:56:18
14644,1158,2025-02-03 12:13:50,Cancelled,Debit Card,Standard,23.94,464.23,10.26,6280.81,2025-02-03 12:13:50,2025-02-03 12:13:50
14645,4986,2026-01-23 17:38:35,Completed,Credit Card,Next Day,18.68,175.17,0.0,2383.49,2026-01-23 17:38:35,2026-01-23 17:38:35
14646,2133,2025-02-15 21:01:51,Cancelled,Debit Card,Standard,23.52,388.12,27.91,5235.19,2025-02-15 21:01:51,2025-02-15 21:01:51
14647,4494,2025-02-20 10:43:10,Completed,Debit Card,Express,15.83,343.15,0.0,4648.4,2025-02-20 10:43:10,2025-02-20 10:43:10
14648,3715,2025-05-20 16:22:23,Completed,PayPal,Next Day,18.52,426.28,0.0,5773.33,2025-05-20 16:22:23,2025-05-20 16:22:23
14649,196,2025-11-14 22:30:12,Cancelled,Debit Card,Next Day,5.6,143.71,0.0,1945.64,2025-11-14 22:30:12,2025-11-14 22:30:12
14650,1248,2025-11-13 09:31:27,Completed,Credit Card,Express,4.89,134.61,17.92,1804.22,2025-11-13 09:31:27,2025-11-13 09:31:27
14651,894,2025-10-10 05:42:19,Completed,Debit Card,Standard,20.75,35.95,0.0,506.06,2025-10-10 05:42:19,2025-10-10 05:42:19
14652,4648,2025-05-05 15:51:10,Completed,Credit Card,Standard,23.54,639.11,0.0,8651.56,2025-05-05 15:51:10,2025-05-05 15:51:10
14653,3234,2025-11-09 11:25:34,Completed,Credit Card,Standard,22.59,447.74,0.09,6067.01,2025-11-09 11:25:34,2025-11-09 11:25:34
14654,3773,2025-09-13 22:45:47,Pending,Debit Card,Next Day,18.53,22.01,0.0,315.68,2025-09-13 22:45:47,2025-09-13 22:45:47
14655,1487,2025-08-14 02:10:28,Pending,Credit Card,Standard,9.74,148.1,15.49,1993.6,2025-08-14 02:10:28,2025-08-14 02:10:28
14656,3956,2025-11-29 16:41:53,Completed,PayPal,Express,20.59,445.69,0.0,6037.42,2025-11-29 16:41:53,2025-11-29 16:41:53
14657,70,2025-11-20 10:00:22,Completed,Debit Card,Standard,7.85,92.15,11.15,1240.72,2025-11-20 10:00:22,2025-11-20 10:00:22
14658,1078,2025-05-11 08:44:22,Completed,PayPal,Next Day,11.41,126.17,20.85,1693.91,2025-05-11 08:44:22,2025-05-11 08:44:22
14659,4068,2025-12-01 08:01:44,Completed,Credit Card,Express,12.66,355.38,0.0,4810.27,2025-12-01 08:01:44,2025-12-01 08:01:44
14660,1966,2025-07-26 10:14:35,Cancelled,Credit Card,Next Day,16.61,239.86,6.36,3248.32,2025-07-26 10:14:35,2025-07-26 10:14:35
14661,1676,2026-01-25 23:04:51,Completed,Gift Card,Express,10.74,106.14,9.95,1433.65,2026-01-25 23:04:51,2026-01-25 23:04:51
14662,4078,2025-11-24 21:35:22,Returned,Gift Card,Express,9.02,445.45,0.0,6022.56,2025-11-24 21:35:22,2025-11-24 21:35:22
14663,3254,2025-06-13 09:49:56,Pending,PayPal,Standard,19.41,23.93,0.0,342.46,2025-06-13 09:49:56,2025-06-13 09:49:56
14664,769,2025-09-07 16:11:31,Completed,Gift Card,Next Day,7.13,194.71,0.0,2635.68,2025-09-07 16:11:31,2025-09-07 16:11:31
14665,786,2025-09-28 10:15:04,Completed,Debit Card,Standard,13.42,360.31,21.37,4856.24,2025-09-28 10:15:04,2025-09-28 10:15:04
14666,3544,2026-01-26 20:37:30,Completed,Credit Card,Express,23.31,60.47,0.0,839.64,2026-01-26 20:37:30,2026-01-26 20:37:30
14667,196,2025-10-12 05:56:07,Completed,PayPal,Standard,18.56,404.76,32.45,5450.36,2025-10-12 05:56:07,2025-10-12 05:56:07
14668,170,2025-07-01 03:32:15,Cancelled,Gift Card,Express,16.4,324.49,0.0,4397.06,2025-07-01 03:32:15,2025-07-01 03:32:15
14669,3128,2025-03-20 17:54:19,Completed,Debit Card,Standard,2.09,391.91,0.0,5292.88,2025-03-20 17:54:19,2025-03-20 17:54:19
14670,1290,2026-01-03 21:52:45,Completed,Gift Card,Express,13.39,284.06,0.0,3848.22,2026-01-03 21:52:45,2026-01-03 21:52:45
14671,1962,2025-12-13 15:28:00,Pending,Gift Card,Express,5.66,214.05,0.0,2895.34,2025-12-13 15:28:00,2025-12-13 15:28:00
14672,470,2025-02-20 15:12:15,Completed,Gift Card,Express,10.16,6.72,0.0,100.9,2025-02-20 15:12:15,2025-02-20 15:12:15
14673,3989,2025-11-29 03:03:20,Completed,Credit Card,Express,24.26,281.36,29.79,3792.89,2025-11-29 03:03:20,2025-11-29 03:03:20
14674,1797,2026-01-11 09:27:23,Completed,Credit Card,Express,16.59,267.29,34.34,3590.72,2026-01-11 09:27:23,2026-01-11 09:27:23
14675,1572,2025-03-03 02:06:13,Pending,Debit Card,Standard,17.56,207.18,0.0,2814.55,2025-03-03 02:06:13,2025-03-03 02:06:13
14676,4860,2025-11-22 13:38:57,Completed,Debit Card,Next Day,1.84,328.57,1.52,4435.99,2025-11-22 13:38:57,2025-11-22 13:38:57
14677,2574,2025-05-27 07:07:16,Completed,PayPal,Standard,13.61,150.82,0.0,2049.67,2025-05-27 07:07:16,2025-05-27 07:07:16
14678,2413,2025-12-28 07:19:34,Completed,PayPal,Next Day,6.71,349.25,0.0,4721.62,2025-12-28 07:19:34,2025-12-28 07:19:34
14679,2587,2025-03-14 17:06:06,Returned,Credit Card,Express,17.75,312.08,2.66,4228.17,2025-03-14 17:06:06,2025-03-14 17:06:06
14680,4130,2025-04-07 19:31:25,Pending,PayPal,Express,9.12,407.77,0.0,5513.98,2025-04-07 19:31:25,2025-04-07 19:31:25
14681,2946,2025-02-27 00:50:13,Completed,Gift Card,Standard,6.78,367.87,0.0,4973.06,2025-02-27 00:50:13,2025-02-27 00:50:13
14682,2458,2025-05-11 06:42:11,Returned,Credit Card,Standard,5.34,106.18,0.0,1438.75,2025-05-11 06:42:11,2025-05-11 06:42:11
14683,706,2026-01-13 16:26:51,Returned,PayPal,Next Day,11.77,287.59,19.41,3874.79,2026-01-13 16:26:51,2026-01-13 16:26:51
14684,3966,2026-01-01 04:50:31,Completed,Credit Card,Next Day,19.4,525.5,0.0,7113.65,2026-01-01 04:50:31,2026-01-01 04:50:31
14685,1436,2025-07-16 08:33:03,Completed,PayPal,Express,6.7,64.62,0.0,879.12,2025-07-16 08:33:03,2025-07-16 08:33:03
14686,2579,2025-12-26 23:25:47,Completed,Credit Card,Express,16.14,569.15,0.0,7699.7,2025-12-26 23:25:47,2025-12-26 23:25:47
14687,3777,2025-11-01 13:14:41,Pending,Gift Card,Standard,24.57,37.74,0.0,534.0,2025-11-01 13:14:41,2025-11-01 13:14:41
14688,4316,2025-02-28 07:41:09,Completed,Gift Card,Standard,3.51,420.04,21.76,5652.25,2025-02-28 07:41:09,2025-02-28 07:41:09
14689,442,2025-09-05 20:30:09,Cancelled,Debit Card,Express,1.27,320.17,0.0,4323.62,2025-09-05 20:30:09,2025-09-05 20:30:09
14690,3347,2025-04-08 16:18:53,Completed,PayPal,Next Day,15.56,260.81,29.98,3506.46,2025-04-08 16:18:53,2025-04-08 16:18:53
14691,2915,2025-02-16 00:48:44,Completed,Gift Card,Next Day,16.53,112.44,0.0,1534.45,2025-02-16 00:48:44,2025-02-16 00:48:44
14692,1304,2025-06-18 15:58:18,Completed,Credit Card,Express,18.33,320.61,39.44,4307.12,2025-06-18 15:58:18,2025-06-18 15:58:18
14693,1080,2025-10-19 07:36:28,Completed,Credit Card,Express,13.26,76.97,1.76,1050.56,2025-10-19 07:36:28,2025-10-19 07:36:28
14694,4851,2025-07-28 17:16:53,Completed,Gift Card,Next Day,16.68,199.39,0.0,2708.5,2025-07-28 17:16:53,2025-07-28 17:16:53
14695,3300,2025-04-18 18:48:18,Completed,Gift Card,Standard,2.45,159.02,0.0,2149.28,2025-04-18 18:48:18,2025-04-18 18:48:18
14696,3901,2025-11-28 14:13:47,Completed,PayPal,Standard,8.97,295.7,0.0,4000.96,2025-11-28 14:13:47,2025-11-28 14:13:47
14697,2917,2025-05-31 05:06:16,Completed,Gift Card,Standard,16.97,280.53,0.0,3804.1,2025-05-31 05:06:16,2025-05-31 05:06:16
14698,1551,2026-01-19 13:18:32,Returned,Debit Card,Express,3.54,421.37,0.0,5692.01,2026-01-19 13:18:32,2026-01-19 13:18:32
14699,384,2025-07-27 12:37:10,Completed,Gift Card,Next Day,10.64,165.81,3.77,2245.35,2025-07-27 12:37:10,2025-07-27 12:37:10
14700,3714,2025-02-26 19:01:35,Completed,Gift Card,Express,20.62,287.38,1.03,3899.21,2025-02-26 19:01:35,2025-02-26 19:01:35
14701,3268,2025-08-26 10:04:09,Returned,Gift Card,Standard,15.85,171.94,0.0,2337.08,2025-08-26 10:04:09,2025-08-26 10:04:09
14702,195,2025-08-10 06:14:35,Completed,Debit Card,Standard,17.16,176.51,0.0,2400.05,2025-08-10 06:14:35,2025-08-10 06:14:35
14703,3997,2025-04-08 04:12:23,Completed,Debit Card,Express,2.88,66.75,0.0,903.97,2025-04-08 04:12:23,2025-04-08 04:12:23
14704,3533,2025-02-19 00:12:55,Completed,Credit Card,Express,21.1,225.45,0.0,3064.67,2025-02-19 00:12:55,2025-02-19 00:12:55
14705,4247,2025-04-25 21:08:07,Pending,Credit Card,Standard,4.24,318.3,0.0,4301.34,2025-04-25 21:08:07,2025-04-25 21:08:07
14706,4881,2025-05-18 18:31:20,Completed,PayPal,Express,1.06,214.36,0.0,2894.89,2025-05-18 18:31:20,2025-05-18 18:31:20
14707,3497,2025-10-22 22:16:44,Completed,Gift Card,Standard,18.93,188.95,44.32,2525.38,2025-10-22 22:16:44,2025-10-22 22:16:44
14708,4845,2025-05-15 06:36:29,Completed,PayPal,Next Day,3.68,150.65,0.0,2037.49,2025-05-15 06:36:29,2025-05-15 06:36:29
14709,578,2025-10-30 08:13:33,Cancelled,PayPal,Next Day,7.1,278.12,24.78,3736.92,2025-10-30 08:13:33,2025-10-30 08:13:33
14710,2283,2025-07-15 15:54:27,Completed,Debit Card,Express,10.86,259.58,0.0,3515.18,2025-07-15 15:54:27,2025-07-15 15:54:27
14711,2413,2025-04-27 00:20:48,Completed,Gift Card,Next Day,20.79,187.32,0.0,2549.61,2025-04-27 00:20:48,2025-04-27 00:20:48
14712,333,2025-05-17 02:58:11,Returned,Gift Card,Express,14.25,206.92,0.0,2807.73,2025-05-17 02:58:11,2025-05-17 02:58:11
14713,3709,2025-06-01 16:05:09,Completed,PayPal,Standard,6.66,48.41,0.0,660.17,2025-06-01 16:05:09,2025-06-01 16:05:09
14714,409,2025-07-03 19:10:41,Completed,Gift Card,Express,1.18,39.37,0.0,532.7,2025-07-03 19:10:41,2025-07-03 19:10:41
14715,2265,2025-11-02 22:59:50,Completed,Credit Card,Standard,1.43,318.25,0.0,4297.77,2025-11-02 22:59:50,2025-11-02 22:59:50
14716,2940,2025-09-01 19:48:52,Completed,Credit Card,Standard,9.11,200.05,0.0,2709.76,2025-09-01 19:48:52,2025-09-01 19:48:52
14717,4575,2025-07-17 12:09:24,Completed,Debit Card,Standard,7.43,192.17,0.0,2601.67,2025-07-17 12:09:24,2025-07-17 12:09:24
14718,922,2026-01-26 16:22:25,Returned,PayPal,Standard,11.84,214.4,0.0,2906.22,2026-01-26 16:22:25,2026-01-26 16:22:25
14719,66,2025-09-24 19:14:09,Completed,PayPal,Next Day,23.7,216.87,0.0,2951.42,2025-09-24 19:14:09,2025-09-24 19:14:09
14720,2573,2025-07-12 11:17:28,Completed,Credit Card,Express,0.69,258.25,0.0,3487.12,2025-07-12 11:17:28,2025-07-12 11:17:28
14721,2768,2025-02-09 20:19:35,Cancelled,Gift Card,Standard,16.77,662.53,3.39,8957.54,2025-02-09 20:19:35,2025-02-09 20:19:35
14722,3559,2025-08-14 11:25:04,Completed,Debit Card,Standard,13.72,202.48,0.0,2747.22,2025-08-14 11:25:04,2025-08-14 11:25:04
14723,2239,2026-01-01 16:53:36,Completed,Credit Card,Next Day,21.09,214.88,0.0,2922.01,2026-01-01 16:53:36,2026-01-01 16:53:36
14724,2534,2025-03-27 22:05:24,Returned,Gift Card,Express,0.3,218.54,22.67,2927.93,2025-03-27 22:05:24,2025-03-27 22:05:24
14725,4972,2025-12-28 11:13:59,Completed,PayPal,Standard,24.63,17.6,0.0,262.19,2025-12-28 11:13:59,2025-12-28 11:13:59
14726,1770,2025-12-04 14:02:59,Pending,Gift Card,Express,22.21,419.44,49.06,5635.62,2025-12-04 14:02:59,2025-12-04 14:02:59
14727,562,2025-02-09 12:01:37,Completed,PayPal,Standard,21.68,202.31,0.0,2752.83,2025-02-09 12:01:37,2025-02-09 12:01:37
14728,1794,2025-09-24 03:23:19,Completed,Gift Card,Next Day,22.46,215.01,0.0,2925.13,2025-09-24 03:23:19,2025-09-24 03:23:19
14729,103,2025-12-04 19:35:31,Completed,Credit Card,Next Day,1.64,210.79,0.0,2847.26,2025-12-04 19:35:31,2025-12-04 19:35:31
14730,3332,2026-02-01 21:20:44,Completed,Gift Card,Express,7.88,301.5,25.96,4052.11,2026-02-01 21:20:44,2026-02-01 21:20:44
14731,1578,2025-09-24 03:23:57,Completed,Gift Card,Next Day,3.83,208.59,0.0,2819.75,2025-09-24 03:23:57,2025-09-24 03:23:57
14732,235,2025-10-22 13:39:31,Completed,Debit Card,Standard,0.51,414.22,0.0,5592.43,2025-10-22 13:39:31,2025-10-22 13:39:31
14733,363,2025-07-08 01:27:28,Completed,PayPal,Standard,9.95,48.8,18.9,649.89,2025-07-08 01:27:28,2025-07-08 01:27:28
14734,2397,2025-10-02 00:46:13,Completed,Gift Card,Express,20.91,177.23,0.0,2413.5,2025-10-02 00:46:13,2025-10-02 00:46:13
14735,657,2025-11-10 22:59:50,Completed,Debit Card,Standard,16.33,124.03,0.0,1690.71,2025-11-10 22:59:50,2025-11-10 22:59:50
14736,1170,2025-06-03 09:57:16,Completed,PayPal,Next Day,3.82,135.02,0.0,1826.58,2025-06-03 09:57:16,2025-06-03 09:57:16
14737,1045,2025-12-26 14:32:28,Completed,PayPal,Express,17.62,332.3,0.0,4503.65,2025-12-26 14:32:28,2025-12-26 14:32:28
14738,1592,2025-05-04 11:15:01,Returned,Credit Card,Express,22.01,121.73,0.0,1665.34,2025-05-04 11:15:01,2025-05-04 11:15:01
14739,3561,2025-02-24 17:18:55,Returned,PayPal,Standard,6.43,162.0,3.59,2189.78,2025-02-24 17:18:55,2025-02-24 17:18:55
14740,1842,2025-11-23 23:21:14,Completed,Gift Card,Express,0.9,226.81,0.0,3062.82,2025-11-23 23:21:14,2025-11-23 23:21:14
14741,2954,2025-08-01 17:24:55,Completed,Gift Card,Standard,24.23,521.54,17.72,7047.35,2025-08-01 17:24:55,2025-08-01 17:24:55
14742,4539,2025-05-17 18:10:55,Completed,Debit Card,Express,11.24,311.65,0.0,4218.49,2025-05-17 18:10:55,2025-05-17 18:10:55
